ts,serialNo,home,batteryVoltageMilliV,insideTemperatureCentiC,humidityMilliPerc
2019-01-17,VA3105819136,174376,3061.5103,1675.7959,598.0816
2019-01-18,VA3105819136,174376,3060.1504,1535.5947,577.0915
2019-01-19,VA3105819136,174376,3058.2278,1471.0253,643.1076
2019-01-20,VA3105819136,174376,3053.0952,1988.6223,681.9918
2019-01-21,VA3105819136,174376,3051.4873,1579.2089,632.8418
2019-01-22,VA3105819136,174376,3048.0293,1780.7773,561.6429
2019-01-23,VA3105819136,174376,3045.865,1596.7668,565.6932400000002
2019-01-24,VA3105819136,174376,3043.7651,1484.3132,575.5301
2019-01-25,VA3105819136,174376,3042.2917,1460.618,599.3680400000002
2019-01-26,VA3105819136,174376,3041.3720000000008,1530.814,651.48834
2019-01-27,VA3105819136,174376,3039.0583,1953.4978,631.86993
2019-01-28,VA3105819136,174376,3037.4204,1659.4458,587.8535
2019-01-29,VA3105819136,174376,3034.3667,1596.3667,577.5333
2019-01-30,VA3105819136,174376,3033.5667,1423.9778,585.58887
2019-01-31,VA3105819136,174376,3028.1868,1784.1818,657.6212
2019-02-01,VA3105819136,174376,3025.6057,2187.028,617.4288
2019-02-02,VA3105819136,174376,3025.7805,1088.7805,648.2683
2019-02-03,VA3105819136,174376,3024.5854,924.10974,669.87805
2019-02-04,VA3105819136,174376,3024.0,896.3333,708.5309
2019-02-05,VA3105819136,174376,3024.0,953.82715,726.9259
2019-02-06,VA3105819136,174376,3024.0,1006.79266,741.53656
2019-02-07,VA3105819136,174376,3024.0,1030.6951,735.5854
2019-02-08,VA3105819136,174376,3024.0,997.939,763.40247
2019-02-09,VA3105819136,174376,3024.0,1014.6506,755.0
2019-02-10,VA3105819136,174376,3022.8433,968.2892,761.8313
2019-02-11,VA3105819136,174376,3013.284,928.82715,775.2963
2019-02-12,VA3105819136,174376,3007.6584,982.8171,772.59753
2019-02-13,VA3105819136,174376,3006.2195,1022.14636,770.439
2019-02-14,VA3105819136,174376,3003.6033,1514.8604,737.4022
2019-02-15,VA3105819136,174376,3000.2805,2094.675,724.6639
2019-02-16,VA3105819136,174376,3000.2617,1870.7906,794.93024
2019-02-17,VA3105819136,174376,2998.0635,1982.6349,749.2381
2019-02-18,VA3105819136,174376,2999.7195,1471.5122,761.0122
2019-02-19,VA3105819136,174376,2996.7878,1513.3535,709.0202
2019-02-20,VA3105819136,174376,2994.05,1620.35,673.24
2019-02-21,VA3105819136,174376,2992.1848,1633.4131,688.68475
2019-02-22,VA3105819136,174376,2990.8777,1960.8777,676.1223
2019-02-23,VA3105819136,174376,2990.9211,1850.0176,676.6667
2019-02-24,VA3105819136,174376,2991.0,1756.1704,630.8068
2019-02-25,VA3105819136,174376,2990.8823,1790.1765,660.3294
2019-02-26,VA3105819136,174376,2990.2747,1792.3187,624.5934
2019-02-27,VA3105819136,174376,2989.3977,1925.5302,605.91565
2019-02-28,VA3105819136,174376,2988.9294,1850.6235,615.74115
2019-03-01,VA3105819136,174376,2988.0603,1722.7831,622.0482
2019-03-02,VA3105819136,174376,2986.253,1729.1084,613.78314
2019-03-03,VA3105819136,174376,2984.8472,1719.2588,639.2
2019-03-04,VA3105819136,174376,2983.9177,1644.0941,619.2118
2019-03-05,VA3105819136,174376,2983.1648,1688.9647,602.62354
2019-03-06,VA3105819136,174376,2982.3647,1711.4823,615.48236
2019-03-07,VA3105819136,174376,2979.582000000001,2091.8557,628.45276
2019-03-08,VA3105819136,174376,2980.306,1712.0353,627.7647
2019-03-09,VA3105819136,174376,2980.0,1733.8928,611.7857
2019-03-10,VA3105819136,174376,2979.952,1773.4698,588.253
2019-03-11,VA3105819136,174376,2979.6047,1658.5581,572.27905
2019-03-12,VA3105819136,174376,2978.2559,1574.4535,593.8023
2019-03-13,VA3105819136,174376,2975.5908,1529.5796,600.36365
2019-03-14,VA3105819136,174376,2973.6086,1592.8478,613.34784
2019-03-15,VA3105819136,174376,2973.138,1823.1494,626.6437
2019-03-16,VA3105819136,174376,2973.2195,1791.8049,663.53656
2019-03-17,VA3105819136,174376,2970.3818,2144.301,684.6532
2019-03-18,VA3105819136,174376,2972.3406,1661.1648,630.46155
2019-03-19,VA3105819136,174376,2971.7778,1634.8766,666.2716
2019-03-20,VA3105819136,174376,2970.7175,1681.7412,650.0
2019-03-21,VA3105819136,174376,2969.9766,1747.3295,657.5294
2019-03-22,VA3105819136,174376,2970.1584,1613.5,685.37805
2019-03-23,VA3105819136,174376,2969.4023,1498.378,701.7439
2019-03-24,VA3105819136,174376,2968.828,1597.957,693.4086
2019-03-25,VA3105819136,174376,2968.4216,1753.1807,605.06024
2019-03-26,VA3105819136,174376,2968.0603,1733.1927,580.3012
2019-03-27,VA3105819136,174376,2967.8472,1696.4236,582.05884
2019-03-28,VA3105819136,174376,2967.353,1689.2588,604.38824
2019-03-29,VA3105819136,174376,2966.6782,1753.3563,600.908
2019-03-30,VA3105819136,174376,2963.8281,2159.8896,646.9202
2019-03-31,VA3105819136,174376,2965.2954,1814.0796,669.7159
2019-04-01,VA3105819136,174376,2964.4736,1751.9474,596.7105
2019-04-02,VA3105819136,174376,2963.7470000000008,1654.5784,606.66266
2019-04-03,VA3105819136,174376,2962.4285,1550.4166,604.4405
2019-04-04,VA3105819136,174376,2960.7954,1492.841,604.75
2019-04-05,VA3105819136,174376,2960.4707,1606.5883,583.4353
2019-04-06,VA3105819136,174376,2960.0366,1633.817,596.1585
2019-04-07,VA3105819136,174376,2957.7273,2061.1016,585.56683
2019-04-08,VA3105819136,174376,2957.5857,1813.8143,604.5857
2019-04-10,VA3105819136,174376,2957.0,1842.3334,596.73334
2019-04-11,VA3105819136,174376,2957.1511,1690.8256,571.82556
2019-04-12,VA3105819136,174376,2955.6890000000008,1944.95,602.7722
2019-04-13,VA3105819136,174376,2954.6858,2011.0571,584.05237
2019-04-14,VA3105819136,174376,2956.6626,1601.241,585.5663
2019-04-15,VA3105819136,174376,2956.4285,1624.0238,644.881
2019-04-16,VA3105819136,174376,2956.0625,1694.0,623.0875
2019-04-17,VA3105819136,174376,2955.4302,1839.8837,610.01166
2019-04-18,VA3105819136,174376,2955.5977,1929.0244,620.7439
2019-04-19,VA3105819136,174376,2955.774000000001,1922.262,605.9762
2019-04-20,VA3105819136,174376,2956.024000000001,1999.5476,590.4881
2019-04-21,VA3105819136,174376,2956.0603,2048.4458,572.0241
2019-04-22,VA3105819136,174376,2956.2470000000008,2104.0823,552.81177
2019-04-23,VA3105819136,174376,2956.482,1979.2771,633.5663
2019-04-24,VA3105819136,174376,2956.5833,1939.0238,571.9762
2019-04-25,VA3105819136,174376,2956.0852,1865.2234,583.80853
2019-04-26,VA3105819136,174376,2955.69,1782.32,653.39
2019-04-27,VA3105819136,174376,2954.809,1671.9888,639.88763
2019-04-28,VA3105819136,174376,2953.274000000001,1540.3096,597.1667
2019-04-29,VA3105819136,174376,2950.7231,1656.1461,652.4
2019-04-30,VA3105819136,174376,2950.3647,1696.2354,677.2118
2018-10-01,VA2412775168,213528,3025.6743,1844.0,591.7093
2018-10-02,VA2412775168,213528,3024.8047,1881.4597,507.1839
2018-10-03,VA2412775168,213528,3024.1428,1956.6072,566.7738
2018-10-04,VA2412775168,213528,3024.0454,1967.6704,586.5
2018-10-05,VA2412775168,213528,3023.4353,1969.5883,583.7882
2018-10-06,VA2412775168,213528,3023.8071,2034.0361,604.2771
2018-10-07,VA2412775168,213528,3024.0,2132.8433,611.5542
2018-10-08,VA2412775168,213528,3024.0,2085.8538,603.10974
2018-10-09,VA2412775168,213528,3023.2327,2069.779,609.1163
2018-10-10,VA2412775168,213528,3024.0,2081.4756,609.6829
2018-10-11,VA2412775168,213528,3024.0,2067.6987,565.5542
2018-10-12,VA2412775168,213528,3024.0,2135.5186,579.6049
2018-10-13,VA2412775168,213528,3024.0,2164.1785,575.6071
2018-10-14,VA2412775168,213528,3024.0,2083.6223,539.4444599999998
2018-10-15,VA2412775168,213528,3024.0,2017.9222,511.75555
2018-10-16,VA2412775168,213528,3024.0,2054.9546,560.2273
2018-10-17,VA2412775168,213528,3024.0,2013.759,555.747
2018-10-18,VA2412775168,213528,3023.7832,1948.6989,544.79517
2018-10-19,VA2412775168,213528,3023.8096,1912.8214,551.8571
2018-10-20,VA2412775168,213528,3024.0,1900.8536,551.4878
2018-10-21,VA2412775168,213528,3024.0,1820.0,483.0723
2018-10-22,VA2412775168,213528,3023.8071,1762.9036,458.73495
2018-10-23,VA2412775168,213528,3020.442,1826.5233,475.26746
2018-10-24,VA2412775168,213528,3018.5122,1850.5,496.2439
2018-10-25,VA2412775168,213528,3009.7666,2071.6584,531.35
2018-10-26,VA2412775168,213528,3008.771,2008.9156,525.7108
2018-10-27,VA2412775168,213528,3005.9636,2047.073,484.62045
2018-10-28,VA2412775168,213528,3005.9775,1881.1349,508.07864000000006
2018-10-29,VA2412775168,213528,3005.5376,1851.742,529.1075400000002
2018-10-30,VA2412775168,213528,3005.3293,1895.3292,519.54877
2018-10-31,VA2412775168,213528,3003.8875,1849.5,499.2625
2018-11-01,VA2412775168,213528,3002.9883,1836.5294,513.9059
2018-11-02,VA2412775168,213528,3001.9294,1842.6,549.48236
2018-11-03,VA2412775168,213528,3001.3215,1915.8214,596.3333
2018-11-04,VA2412775168,213528,3000.3152,1954.326,615.4783
2018-11-05,VA2412775168,213528,2999.7646,1827.0824,588.2941
2018-11-06,VA2412775168,213528,2998.9048,1923.9286,547.2024
2018-11-07,VA2412775168,213528,2997.4111,1966.2556,601.0222
2018-11-08,VA2412775168,213528,2995.7012,1754.8735,554.12646
2018-11-09,VA2412775168,213528,2995.3215,1845.0238,577.9405
2018-11-10,VA2412775168,213528,2994.2942,1770.4117,550.3059
2018-11-11,VA2412775168,213528,2992.9758,1820.9518,573.6988
2018-11-12,VA2412775168,213528,2992.4673,1709.8478,548.2717
2018-11-13,VA2412775168,213528,2991.8452,1851.6548,565.8095
2018-11-14,VA2412775168,213528,2991.6099,1803.8414,537.4878
2018-11-15,VA2412775168,213528,2991.0,1799.0361,548.5301
2018-11-16,VA2412775168,213528,2991.0588,1731.7059,513.1059
2018-11-17,VA2412775168,213528,2990.71,2099.455,431.745
2018-11-18,VA2412775168,213528,2990.9612,2407.3252,323.91263
2018-11-19,VA2412775168,213528,2989.2698,1848.4495,386.3146
2018-11-20,VA2412775168,213528,2967.5315,1919.6504,425.6084
2018-11-21,VA2412775168,213528,2959.8582,1970.013,416.80646
2018-11-22,VA2412775168,213528,2956.5686,1995.6781,514.8904
2018-11-23,VA2412775168,213528,2954.3904,1980.4572,518.11426
2018-11-24,VA2412775168,213528,2952.2354,1993.0924,567.2941
2018-11-25,VA2412775168,213528,2956.866,1849.439,554.3171
2018-11-26,VA2412775168,213528,2956.9263,2009.2684,560.26843
2018-11-27,VA2412775168,213528,2959.6420000000007,1969.021,556.13684
2018-11-28,VA2412775168,213528,2959.9937,2107.6323,531.6774
2018-11-29,VA2412775168,213528,2961.0803,2053.321,508.31482
2018-11-30,VA2412775168,213528,2963.9678,1908.914,526.4839
2018-12-01,VA2412775168,213528,2963.5505,1910.8314,577.05615
2018-12-02,VA2412775168,213528,2965.3809,1909.1904,610.6667
2018-12-03,VA2412775168,213528,2965.447,1942.0941,577.18823
2018-12-04,VA2412775168,213528,2966.0603,1958.9398,541.33734
2018-12-05,VA2412775168,213528,2966.553,1955.4117,571.05884
2018-12-06,VA2412775168,213528,2966.4824,1958.6471,600.8706
2018-12-07,VA2412775168,213528,2966.5903,2007.6868,617.9036
2018-12-08,VA2412775168,213528,2966.8555,1933.265,529.3735
2018-12-09,VA2412775168,213528,2966.7073,1856.0244,474.52438
2018-12-10,VA2412775168,213528,2966.3293,1827.9883,482.55295
2018-12-11,VA2412775168,213528,2966.3096,1789.4166,514.0714
2018-12-12,VA2412775168,213528,2965.336,1913.6875,490.60156
2018-12-13,VA2412775168,213528,2964.2446,1972.4316,490.53958
2018-12-14,VA2412775168,213528,2963.6853,1996.3704,466.6605
2018-12-15,VA2412775168,213528,2962.3293,2126.6648,436.5706
2018-12-16,VA2412775168,213528,2963.313,2032.5238,450.07483
2018-12-17,VA2412775168,213528,2963.6797,1938.5923,459.38834
2018-12-18,VA2412775168,213528,2961.8267,2243.47,456.22
2018-12-19,VA2412775168,213528,2963.7395,2145.7637,470.3515
2018-12-20,VA2412775168,213528,2964.5,1896.0,539.131
2018-12-21,VA2412775168,213528,2962.8982,2067.0056,555.9209
2018-12-22,VA2412775168,213528,2963.1482,2153.6943,516.8055400000002
2018-12-23,VA2412775168,213528,2963.018,2087.1182,567.9091
2018-12-24,VA2412775168,213528,2962.0952,1930.0952,554.9167
2018-12-25,VA2412775168,213528,2961.9624,2023.3534,525.9323
2018-12-26,VA2412775168,213528,2960.1338,2161.1672,493.3829
2018-12-27,VA2412775168,213528,2945.586,2084.8472,447.7452
2018-12-28,VA2412775168,213528,2940.581,2019.2146,437.37695
2018-12-29,VA2412775168,213528,2946.6707,1609.061,419.62195
2018-12-30,VA2412775168,213528,2946.8555,1556.6145,429.3494
2018-12-31,VA2412775168,213528,2947.0,1544.8414,449.02438
2019-01-01,VA2412775168,213528,2946.8054,1641.6991,451.18585
2019-01-02,VA2412775168,213528,2945.1023,2086.2837,422.2279
2019-01-03,VA2412775168,213528,2945.9075,2319.4185,362.94272
2019-01-04,VA2412775168,213528,2945.535,2141.4592,365.19186
2019-01-05,VA2412775168,213528,2941.0132,2062.8027,400.0658
2019-01-06,VA2412775168,213528,2945.9045,2212.6726,408.8682
2019-01-07,VA2412775168,213528,2946.9138,2272.3015,373.11484
2019-01-08,VA2412775168,213528,2947.12,1852.5466,494.14667
2019-01-09,VA2412775168,213528,2947.0176,2209.158,432.1798
2019-01-10,VA2412775168,213528,2947.4504,2055.3792,451.6813
2019-01-11,VA2412775168,213528,2947.1885,2226.0103,421.03766
2019-01-12,VA2412775168,213528,2947.524000000001,2206.255,454.1346
2019-01-13,VA2412775168,213528,2944.2588,1929.1882,513.6941
2019-01-14,VA2412775168,213528,2943.092,1892.4713,536.4023
2019-01-15,VA2412775168,213528,2944.6023,1869.2771,534.48193
2019-01-16,VA2412775168,213528,2944.8171,1796.378,497.80487
2019-01-17,VA2412775168,213528,2934.5874,2125.534,446.41263
2019-01-18,VA2412775168,213528,2938.2195,2234.6975,437.05853
2019-01-19,VA2412775168,213528,2939.2827,1775.101,399.19193
2019-01-20,VA2412775168,213528,2938.6282,2093.0261,389.69635
2019-01-21,VA2412775168,213528,2939.233,2067.3154,392.99515
2019-01-22,VA2412775168,213528,2932.9072,2189.536,393.72995
2019-01-23,VA2412775168,213528,2930.11,1787.89,455.54
2019-01-24,VA2412775168,213528,2931.2917,1762.6979,464.8854
2019-01-25,VA2412775168,213528,2931.5876,1710.866,473.46393
2019-01-26,VA2412775168,213528,2931.3364,1732.1309,509.66354
2019-01-27,VA2412775168,213528,2930.7405,2073.954,442.8855
2019-01-28,VA2412775168,213528,2932.728,2073.6228,420.8509
2019-01-29,VA2412775168,213528,2933.011,1776.4945,523.5055
2019-01-30,VA2412775168,213528,2932.0852,1735.234,506.9468
2019-01-31,VA2412775168,213528,2926.3235,1720.598,497.88235
2019-02-01,VA2412775168,213528,2928.9746,2029.7452,468.44586
2019-02-02,VA2412775168,213528,2928.9678,2391.6453,431.84677
2019-02-03,VA2412775168,213528,2932.6016,2532.7173,429.25363
2019-02-04,VA2412775168,213528,2935.2754,2006.5714,526.5306400000002
2019-02-05,VA2412775168,213528,2931.8135,1933.1102,511.27966
2019-02-06,VA2412775168,213528,2932.8806,2218.5393,431.9283
2019-02-07,VA2412775168,213528,2928.1055,2213.1020000000008,427.9898
2019-02-08,VA2412775168,213528,2928.6540000000005,2114.3745,482.06635
2019-02-09,VA2412775168,213528,2928.8745,2253.7612,417.70447
2019-02-10,VA2412775168,213528,2928.9626,1966.8224,463.0841
2019-02-11,VA2412775168,213528,2929.0671,2193.079,441.35968
2019-02-12,VA2412775168,213528,2929.0212,1952.6595,489.41843
2019-02-13,VA2412775168,213528,2928.3557,2103.5527,467.53522
2019-02-14,VA2412775168,213528,2928.751,2104.751,450.2531
2019-02-15,VA2412775168,213528,2928.7227,1849.099,509.8614
2019-02-16,VA2412775168,213528,2928.8118,2213.1675,475.0502
2019-02-17,VA2412775168,213528,2929.0,2061.7673,479.09482
2019-02-18,VA2412775168,213528,2928.0496,1876.3861,530.4356700000002
2019-02-19,VA2412775168,213528,2928.7158,1850.1895,550.18945
2019-02-20,VA2412775168,213528,2928.9902,2163.5894,521.3430000000002
2019-02-21,VA2412775168,213528,2928.921,2011.7822,602.69305
2019-02-22,VA2412775168,213528,2928.9592,2004.9694,606.3674
2019-02-23,VA2412775168,213528,2928.9792,1926.0521,551.4583
2019-02-24,VA2412775168,213528,2928.958,1769.6105,492.54736
2019-02-25,VA2412775168,213528,2922.6052,1752.0702,457.57895
2019-02-26,VA2412775168,213528,2924.9695,1796.898,513.61224
2019-02-27,VA2412775168,213528,2925.486,2027.6459,503.25696
2019-02-28,VA2412775168,213528,2926.732,1873.6392,464.06186
2019-03-01,VA2412775168,213528,2926.621,2004.1439,479.22726
2019-03-02,VA2412775168,213528,2926.2302,2164.8684,457.4342
2019-03-03,VA2412775168,213528,2927.15,2258.9167,423.74445
2019-03-04,VA2412775168,213528,2928.241,2290.2349,363.69278
2019-03-05,VA2412775168,213528,2928.2104,1985.1473,407.4737
2019-03-06,VA2412775168,213528,2928.427,1985.1354,453.8021
2019-03-07,VA2412775168,213528,2928.37,1977.18,457.64
2019-03-08,VA2412775168,213528,2927.9473,1951.2632,443.90527
2019-03-09,VA2412775168,213528,2928.2554,1929.2872,448.27658
2019-03-10,VA2412775168,213528,2927.9895,1922.375,451.75
2019-03-11,VA2412775168,213528,2927.3137,1871.8431,419.5098
2019-03-12,VA2412775168,213528,2927.0637,1863.2446,446.71277
2019-03-13,VA2412775168,213528,2926.2283,1874.6522,420.26086
2019-03-14,VA2412775168,213528,2925.9587,1827.6185,398.74228
2019-03-15,VA2412775168,213528,2925.6020000000008,1851.4694,474.73468
2019-03-16,VA2412775168,213528,2924.9795,1942.4286,529.2857
2019-03-17,VA2412775168,213528,2924.8,1933.4526,459.45264
2019-03-18,VA2412775168,213528,2925.125,1890.2709,505.34375
2019-03-19,VA2412775168,213528,2924.2366,1842.1075,528.2043
2019-03-20,VA2412775168,213528,2923.2686,1996.8209,505.27612
2019-03-21,VA2412775168,213528,2922.8723,1842.5106,483.31915
2019-03-22,VA2412775168,213528,2914.8496,1853.8761,493.50443
2019-03-23,VA2412775168,213528,2918.0637,1855.9894,463.8617
2019-03-24,VA2412775168,213528,2918.2917,1874.0521,459.3854
2019-03-25,VA2412775168,213528,2918.5566,1905.237,478.48453
2019-03-26,VA2412775168,213528,2916.7449,2042.9664,470.95303
2019-03-27,VA2412775168,213528,2918.0208,1939.1354,501.29166
2019-03-28,VA2412775168,213528,2918.103,1937.3402,518.1134
2019-03-29,VA2412775168,213528,2917.2354,1942.0491,480.7647
2019-03-30,VA2412775168,213528,2917.9175,1976.7319,483.0
2019-03-31,VA2412775168,213528,2917.8315,1956.3368,441.2842
2019-04-01,VA2412775168,213528,2918.1414,1961.7576,444.29294
2019-04-02,VA2412775168,213528,2918.0842,1976.2842,477.73685
2019-04-03,VA2412775168,213528,2917.9185,2002.5204,442.42856
2019-04-04,VA2412775168,213528,2909.57,2000.9813,440.04672
2019-04-05,VA2412775168,213528,2911.946,1938.7388,449.50452
2019-04-06,VA2412775168,213528,2912.031,1732.33,467.48453
2019-04-07,VA2412775168,213528,2911.843,1720.2646,467.57843
2019-04-08,VA2412775168,213528,2912.0,1732.41,502.1
2019-04-09,VA2412775168,213528,2911.9072,1897.9279,500.30927
2019-04-10,VA2412775168,213528,2911.9072,1912.8969,489.86597
2019-04-11,VA2412775168,213528,2911.853,1845.804,437.61765
2019-04-12,VA2412775168,213528,2911.8599,1712.3832,394.6916
2019-04-13,VA2412775168,213528,2911.7778,1619.6482,392.68518
2019-04-14,VA2412775168,213528,2911.85,1711.39,423.9
2019-04-15,VA2412775168,213528,2911.0417,2093.8704,411.4435
2019-04-16,VA2412775168,213528,2911.5278,1754.5093,432.78705
2019-04-17,VA2412775168,213528,2911.0,1811.12,430.97
2019-04-18,VA2412775168,213528,2910.198,1805.1698,436.50943
2019-04-19,VA2412775168,213528,2910.551,1915.6531,442.10205
2019-04-20,VA2412775168,213528,2909.796,1800.0,383.2449
2019-04-21,VA2412775168,213528,2909.5557,1822.3939,373.26263
2019-04-22,VA2412775168,213528,2909.1667,1916.1562,354.03125
2019-04-23,VA2412775168,213528,2909.2844,1939.9608,406.9902
2019-04-24,VA2412775168,213528,2908.93,2008.71,387.18
2019-04-25,VA2412775168,213528,2908.6938,2017.449,398.76532
2019-04-26,VA2412775168,213528,2908.0881,1846.5785,430.33334
2019-04-27,VA2412775168,213528,2907.1853,1895.4073,462.42593
2019-04-28,VA2412775168,213528,2906.6633,1762.8265,411.23468
2019-04-29,VA2412775168,213528,2906.415,1721.6038,467.8302
2019-04-30,VA2412775168,213528,2905.699,1752.2233,550.534
2018-10-01,VA1730087424,174376,2928.723,1929.3615,604.19275
2018-10-02,VA1730087424,174376,2928.6226,1953.434,632.26416
2018-10-03,VA1730087424,174376,2928.157,2060.3920000000007,644.2059
2018-10-04,VA1730087424,174376,2928.2659,1950.6202,664.11395
2018-10-05,VA1730087424,174376,2927.6592,2002.466,688.1818
2018-10-06,VA1730087424,174376,2927.366,1963.9025,686.2439
2018-10-07,VA1730087424,174376,2926.6628,1956.1511,648.0930000000002
2018-10-08,VA1730087424,174376,2926.1975,1878.3704,656.96295
2018-10-09,VA1730087424,174376,2925.198,2111.5660000000007,644.283
2018-10-10,VA1730087424,174376,2924.9727,2198.1272,627.7455
2018-10-11,VA1730087424,174376,2924.9006,2302.225,646.649
2018-10-12,VA1730087424,174376,2924.6218,2196.6807,638.1849
2018-10-13,VA1730087424,174376,2924.5881,2330.603,637.8603
2018-10-14,VA1730087424,174376,2924.7053,2169.1262,689.5579
2018-10-15,VA1730087424,174376,2924.7317,1909.1586,726.45123
2018-10-16,VA1730087424,174376,2923.5586,2119.8108,711.8378
2018-10-17,VA1730087424,174376,2923.1707,1949.2195,704.6585
2018-10-18,VA1730087424,174376,2922.1477,1982.8087,697.8348
2018-10-19,VA1730087424,174376,2920.8190000000004,1911.2128,673.06384
2018-10-20,VA1730087424,174376,2920.2827,1922.1414,666.9192
2018-10-21,VA1730087424,174376,2919.465,1999.1163,671.5465
2018-10-22,VA1730087424,174376,2916.3625,1994.8,676.8
2018-10-23,VA1730087424,174376,2916.4568,1829.753,681.4815
2018-10-24,VA1730087424,174376,2916.484000000001,1868.4839,690.72046
2018-10-25,VA1730087424,174376,2915.83,1859.99,670.65
2018-10-26,VA1730087424,174376,2914.5193,1794.7404,674.5673
2018-10-27,VA1730087424,174376,2911.2031,2047.918,653.1992
2018-10-28,VA1730087424,174376,2911.1099,1736.6593,614.5055
2018-10-29,VA1730087424,174376,2910.594,1716.0297,595.099
2018-10-30,VA1730087424,174376,2909.6707,1635.683,611.90247
2018-10-31,VA1730087424,174376,2908.8118,1729.4589,627.08234
2018-11-01,VA1730087424,174376,2907.4338,1743.3011,626.79517
2018-11-02,VA1730087424,174376,2906.6023,1738.125,625.5227
2018-11-03,VA1730087424,174376,2906.524000000001,1541.0857,620.8476
2018-11-04,VA1730087424,174376,2905.7952,1526.3494,651.48193
2018-11-05,VA1730087424,174376,2905.2588,1735.9176,676.3059
2018-11-06,VA1730087424,174376,2904.8296,1752.2954,701.6818
2018-11-07,VA1730087424,174376,2904.0112,1791.9775,703.6629
2018-11-08,VA1730087424,174376,2903.9192,1769.3434,684.0
2018-11-09,VA1730087424,174376,2903.4824,1693.6705,697.38824
2018-11-10,VA1730087424,174376,2902.8174,1672.75,676.1442
2018-11-11,VA1730087424,174376,2902.9277,1677.7732,673.8247700000002
2018-11-12,VA1730087424,174376,2902.6453,1786.5269,692.25806
2018-11-13,VA1730087424,174376,2902.5854,1796.1464,687.6585
2018-11-14,VA1730087424,174376,2902.6191,1813.5714,691.5952
2018-11-15,VA1730087424,174376,2902.111,1810.0618,711.14813
2018-11-16,VA1730087424,174376,2901.723,1763.9518,727.6144400000002
2018-11-17,VA1730087424,174376,2901.048,1784.8916,714.21686
2018-11-18,VA1730087424,174376,2900.4587,1837.0117,662.4706
2018-11-19,VA1730087424,174376,2900.4866,1662.919,650.8108
2018-11-20,VA1730087424,174376,2900.0,1640.3132,649.50604
2018-11-21,VA1730087424,174376,2897.9885,1615.115,637.68964
2018-11-22,VA1730087424,174376,2897.238,1352.0714,625.7024
2018-11-23,VA1730087424,174376,2895.3765,1315.4589,647.3176
2018-11-24,VA1730087424,174376,2893.9167,1643.0358,684.0119
2018-11-25,VA1730087424,174376,2894.0242,1694.2771,677.7349
2018-11-26,VA1730087424,174376,2893.8555,1645.6989,661.6265
2018-11-27,VA1730087424,174376,2893.5366,1615.0975,677.2195
2018-11-28,VA1730087424,174376,2893.1687,1684.0482,699.6988
2018-11-29,VA1730087424,174376,2892.9023,1741.3414,700.37805
2018-11-30,VA1730087424,174376,2892.3296,1746.5454,672.2159
2018-12-01,VA1730087424,174376,2892.0122,1719.122,689.2439
2018-12-02,VA1730087424,174376,2891.557,1827.8296,736.375
2018-12-03,VA1730087424,174376,2891.4353,1802.2471,713.4235
2018-12-04,VA1730087424,174376,2890.878,1692.4878,688.45123
2018-12-05,VA1730087424,174376,2888.1807,1672.0844,701.21686
2018-12-06,VA1730087424,174376,2881.3157,1936.6316,684.5210599999998
2018-12-07,VA1730087424,174376,2883.6265,2044.0754,652.5321
2018-12-08,VA1730087424,174376,2884.4036,2140.3042,620.90643
2018-12-09,VA1730087424,174376,2884.9915,1937.3462,640.2863
2018-12-10,VA1730087424,174376,2884.74,1943.8938,612.54944
2018-12-11,VA1730087424,174376,2884.6199,1978.3938,592.51025
2018-12-12,VA1730087424,174376,2884.6973,1959.1989,575.0178
2018-12-13,VA1730087424,174376,2884.3032,1990.2295,543.65576
2018-12-14,VA1730087424,174376,2884.016,2047.6754,525.5645
2018-12-15,VA1730087424,174376,2883.2375,1699.5149,570.6238
2018-12-16,VA1730087424,174376,2883.0242,1590.1927,620.50604
2018-12-17,VA1730087424,174376,2883.0,1645.7976,634.6548
2018-12-18,VA1730087424,174376,2883.0,1615.7927,644.6829
2018-12-19,VA1730087424,174376,2883.0,1604.0602,661.7710599999998
2018-12-20,VA1730087424,174376,2883.0,1607.034,652.98865
2018-12-21,VA1730087424,174376,2882.6506,1665.0844,658.07227
2018-12-22,VA1730087424,174376,2882.5862,1878.2644,618.62067
2018-12-23,VA1730087424,174376,2883.0,1684.747,646.59033
2018-12-24,VA1730087424,174376,2882.8276,1746.5977,652.65515
2018-12-25,VA1730087424,174376,2882.7979,1673.7416,652.68536
2018-12-26,VA1730087424,174376,2883.0,1647.3253,666.8554
2018-12-27,VA1730087424,174376,2882.4285,1639.1666,673.9048
2018-12-28,VA1730087424,174376,2881.3132,1652.2169,656.2289400000002
2018-12-29,VA1730087424,174376,2879.8433,1706.8916,646.59033
2018-12-30,VA1730087424,174376,2875.7952,1600.7108,670.3855599999998
2018-12-31,VA1730087424,174376,2872.0989,1708.5309,688.0123
2019-01-01,VA1730087424,174376,2869.8667,1708.6,684.1556
2019-01-02,VA1730087424,174376,2868.4773,1574.9204,694.7159
2019-01-03,VA1730087424,174376,2868.0977,1463.2073,679.7195
2019-01-04,VA1730087424,174376,2867.226,1349.9404,671.5238
2019-01-05,VA1730087424,174376,2865.7666,1456.6,651.04443
2019-01-06,VA1730087424,174376,2864.8416,1551.3292,649.60974
2019-01-07,VA1730087424,174376,2864.3333,1561.0618,661.2593
